match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
18962,2022-08-12 19:00:00,La_liga,2022,Sevilla,Osasuna,Away,1,2,0.965574,1.35571,10,12,l
18973,2022-08-19 20:00:00,La_liga,2022,Sevilla,Real Valladolid,Home,1,1,1.95115,0.557629,17,6,d
18986,2022-08-27 20:00:00,La_liga,2022,Sevilla,Almeria,Away,1,2,1.37889,2.15407,13,11,l
18995,2022-09-03 19:00:00,La_liga,2022,Sevilla,Barcelona,Home,0,3,0.829157,4.67838,9,19,l
19005,2022-09-10 14:15:00,La_liga,2022,Sevilla,Espanyol,Away,3,2,2.32043,2.37055,11,20,w
19019,2022-09-18 14:15:00,La_liga,2022,Sevilla,Villarreal,Away,1,1,0.436539,2.10358,12,17,d
19026,2022-10-01 16:30:00,La_liga,2022,Sevilla,Atletico Madrid,Home,0,2,0.362804,2.12095,14,20,l
19040,2022-10-08 16:30:00,La_liga,2022,Sevilla,Athletic Club,Home,1,1,1.35598,1.91863,10,21,d
19044,2022-10-15 16:30:00,La_liga,2022,Sevilla,Mallorca,Away,1,0,0.176713,1.41043,4,9,w
19055,2022-10-18 17:00:00,La_liga,2022,Sevilla,Valencia,Home,1,1,1.19743,1.71123,18,13,d
19063,2022-10-22 19:00:00,La_liga,2022,Sevilla,Real Madrid,Away,1,3,0.518059,2.17678,9,18,l
19080,2022-10-29 16:30:00,La_liga,2022,Sevilla,Rayo Vallecano,Home,0,1,0.978055,0.773435,11,15,l
19083,2022-11-06 20:00:00,La_liga,2022,Sevilla,Real Betis,Away,1,1,1.49591,1.13067,23,9,d
19101,2022-11-09 18:00:00,La_liga,2022,Sevilla,Real Sociedad,Home,1,2,0.69755,2.18846,6,17,l
19104,2022-12-30 18:15:00,La_liga,2022,Sevilla,Celta Vigo,Away,1,1,0.594381,1.66459,7,17,d
19119,2023-01-08 17:30:00,La_liga,2022,Sevilla,Getafe,Home,2,1,1.21643,1.17518,11,11,w
19126,2023-01-14 15:15:00,La_liga,2022,Sevilla,Girona,Away,1,2,0.784402,2.8461,10,19,l
19139,2023-01-21 20:00:00,La_liga,2022,Sevilla,Cadiz,Home,1,0,1.66028,0.0765073,17,4,w
19149,2023-01-28 17:30:00,La_liga,2022,Sevilla,Elche,Home,3,0,3.27297,0.340633,22,6,w
19154,2023-02-05 20:00:00,La_liga,2022,Sevilla,Barcelona,Away,0,3,0.0413799,3.09763,3,16,l
19170,2023-02-11 17:30:00,La_liga,2022,Sevilla,Mallorca,Home,2,0,2.16804,0.206824,15,6,w
19178,2023-02-19 15:15:00,La_liga,2022,Sevilla,Rayo Vallecano,Away,1,1,0.476153,1.37468,7,18,d
19182,2023-02-26 20:00:00,La_liga,2022,Sevilla,Osasuna,Home,2,3,2.38177,1.34283,23,11,l
19192,2023-03-04 20:00:00,La_liga,2022,Sevilla,Atletico Madrid,Away,1,6,1.76791,3.05182,8,18,l
19211,2023-03-12 15:15:00,La_liga,2022,Sevilla,Almeria,Home,2,1,3.15875,1.51939,27,13,w
19215,2023-03-19 17:30:00,La_liga,2022,Sevilla,Getafe,Away,0,2,0.81914,2.0733,11,15,l
19225,2023-04-01 16:30:00,La_liga,2022,Sevilla,Cadiz,Away,2,0,1.72869,0.691241,11,14,w
19238,2023-04-07 19:00:00,La_liga,2022,Sevilla,Celta Vigo,Home,2,2,0.475247,0.611169,7,9,d
19250,2023-04-16 19:00:00,La_liga,2022,Sevilla,Valencia,Away,2,0,1.46976,0.527847,6,13,w
19253,2023-04-23 19:00:00,La_liga,2022,Sevilla,Villarreal,Home,2,1,0.853114,2.13506,17,17,w
19262,2023-04-27 20:00:00,La_liga,2022,Sevilla,Athletic Club,Away,1,0,1.00143,0.194682,4,6,w
19281,2023-05-01 19:00:00,La_liga,2022,Sevilla,Girona,Home,0,2,2.35198,1.13007,23,9,l
19291,2023-05-04 17:30:00,La_liga,2022,Sevilla,Espanyol,Home,3,2,2.902,0.61847,19,7,w
19294,2023-05-14 16:30:00,La_liga,2022,Sevilla,Real Valladolid,Away,3,0,3.05781,2.01745,17,28,w
19305,2023-05-21 19:00:00,La_liga,2022,Sevilla,Real Betis,Home,0,0,1.51947,0.114129,10,5,d
19314,2023-05-24 17:30:00,La_liga,2022,Sevilla,Elche,Away,1,1,0.889054,1.35854,9,20,d
19331,2023-05-27 17:00:00,La_liga,2022,Sevilla,Real Madrid,Home,1,2,0.980153,0.815661,11,6,l
19341,2023-06-04 18:00:00,La_liga,2022,Sevilla,Real Sociedad,Away,1,2,0.461529,2.35387,9,17,l
