match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
19653,2022-08-07 13:00:00,Ligue_1,2022,Troyes,Montpellier,Away,2,3,1.84274,1.57764,15,17,l
19665,2022-08-14 13:00:00,Ligue_1,2022,Troyes,Toulouse,Home,0,3,0.925402,2.07677,13,10,l
19673,2022-08-19 19:00:00,Ligue_1,2022,Troyes,Lyon,Away,1,4,0.948279,3.54595,4,16,l
19687,2022-08-28 13:00:00,Ligue_1,2022,Troyes,Angers,Home,3,1,2.23192,1.00107,25,7,w
19688,2022-08-31 17:00:00,Ligue_1,2022,Troyes,Monaco,Away,4,2,2.68434,1.69464,19,8,w
19707,2022-09-04 15:05:00,Ligue_1,2022,Troyes,Rennes,Home,1,1,0.564802,2.61037,9,19,d
19714,2022-09-09 19:00:00,Ligue_1,2022,Troyes,Lens,Away,0,1,0.674373,1.44803,7,12,l
19719,2022-09-18 13:00:00,Ligue_1,2022,Troyes,Clermont Foot,Away,3,1,1.3715,1.25973,9,14,w
19737,2022-10-02 13:00:00,Ligue_1,2022,Troyes,Reims,Home,2,2,1.74344,1.49046,19,5,d
19742,2022-10-09 13:00:00,Ligue_1,2022,Troyes,Nice,Away,2,3,1.64575,2.69698,17,14,l
19757,2022-10-16 13:00:00,Ligue_1,2022,Troyes,Ajaccio,Home,1,1,0.434355,1.83625,9,15,d
19767,2022-10-23 13:00:00,Ligue_1,2022,Troyes,Lorient,Home,2,2,1.13911,1.538,13,22,d
19773,2022-10-29 15:00:00,Ligue_1,2022,Troyes,Paris Saint Germain,Away,3,4,1.60184,2.67967,16,19,l
19787,2022-11-04 20:00:00,Ligue_1,2022,Troyes,Auxerre,Home,1,1,1.93768,1.45801,21,13,d
19796,2022-11-13 14:00:00,Ligue_1,2022,Troyes,Brest,Away,1,2,0.4443,2.21142,8,16,l
19807,2022-12-28 14:00:00,Ligue_1,2022,Troyes,Nantes,Home,0,0,0.202598,1.70731,6,19,d
19815,2023-01-02 14:00:00,Ligue_1,2022,Troyes,Strasbourg,Away,3,2,1.32781,1.15328,9,17,w
19827,2023-01-11 20:00:00,Ligue_1,2022,Troyes,Marseille,Home,0,2,0.207647,2.65167,5,13,l
19830,2023-01-15 12:00:00,Ligue_1,2022,Troyes,Lille,Away,1,5,0.981489,4.30681,10,23,l
19847,2023-01-28 16:00:00,Ligue_1,2022,Troyes,Lens,Home,1,1,0.937263,2.43445,6,21,d
19857,2023-02-01 18:00:00,Ligue_1,2022,Troyes,Toulouse,Away,1,4,1.25445,2.94929,11,13,l
19867,2023-02-04 18:00:00,Ligue_1,2022,Troyes,Lyon,Home,1,3,0.699933,1.30711,8,10,l
19876,2023-02-12 14:00:00,Ligue_1,2022,Troyes,Reims,Away,0,4,0.569562,2.10651,7,20,l
19887,2023-02-19 14:00:00,Ligue_1,2022,Troyes,Montpellier,Home,0,1,0.0856634,1.08483,4,19,l
19888,2023-02-26 14:00:00,Ligue_1,2022,Troyes,Ajaccio,Away,1,2,1.40375,3.94522,11,14,l
19907,2023-03-05 12:00:00,Ligue_1,2022,Troyes,Monaco,Home,2,2,0.879409,2.81633,13,17,d
19913,2023-03-12 14:00:00,Ligue_1,2022,Troyes,Lorient,Away,0,2,0.492296,1.79136,9,16,l
19927,2023-03-19 14:00:00,Ligue_1,2022,Troyes,Brest,Home,2,2,1.00182,1.16022,15,9,d
19928,2023-04-01 15:00:00,Ligue_1,2022,Troyes,Auxerre,Away,0,1,1.17234,1.16561,14,13,l
19947,2023-04-09 13:00:00,Ligue_1,2022,Troyes,Clermont Foot,Home,0,2,0.488321,1.86113,9,12,l
19952,2023-04-16 18:45:00,Ligue_1,2022,Troyes,Marseille,Away,1,3,0.405591,3.75094,4,28,l
19962,2023-04-23 13:00:00,Ligue_1,2022,Troyes,Nantes,Away,2,2,1.7244,1.98437,9,19,d
19977,2023-04-30 13:00:00,Ligue_1,2022,Troyes,Nice,Home,0,1,0.625019,3.65344,9,29,l
19987,2023-05-07 18:45:00,Ligue_1,2022,Troyes,Paris Saint Germain,Home,1,3,0.615079,4.3052,7,31,l
19996,2023-05-14 13:00:00,Ligue_1,2022,Troyes,Rennes,Away,0,4,0.263264,3.75816,4,26,l
20007,2023-05-21 13:00:00,Ligue_1,2022,Troyes,Strasbourg,Home,1,1,0.706571,2.30022,8,16,d
20008,2023-05-27 19:00:00,Ligue_1,2022,Troyes,Angers,Away,1,2,0.234923,0.775828,5,18,l
20027,2023-06-03 17:00:00,Ligue_1,2022,Troyes,Lille,Home,1,1,0.241842,1.69616,8,18,d
