match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
19655,2022-08-07 13:00:00,Ligue_1,2022,Lens,Brest,Home,3,2,3.31681,1.04228,16,6,w
19662,2022-08-14 13:00:00,Ligue_1,2022,Lens,Ajaccio,Away,0,0,1.02754,0.707316,12,9,d
19668,2022-08-20 15:00:00,Ligue_1,2022,Lens,Monaco,Away,4,1,2.45812,2.27892,14,12,w
19684,2022-08-27 19:00:00,Ligue_1,2022,Lens,Rennes,Home,2,1,1.15835,0.88822,17,12,w
19694,2022-08-31 19:00:00,Ligue_1,2022,Lens,Lorient,Home,5,2,3.01117,1.4489,15,10,w
19706,2022-09-04 13:00:00,Ligue_1,2022,Lens,Reims,Away,1,1,2.234,1.75851,20,17,d
19714,2022-09-09 19:00:00,Ligue_1,2022,Lens,Troyes,Home,1,0,1.44803,0.674373,12,7,w
19720,2022-09-18 15:05:00,Ligue_1,2022,Lens,Nantes,Away,0,0,0.967277,0.777656,8,12,d
19734,2022-10-02 18:45:00,Ligue_1,2022,Lens,Lyon,Home,1,0,2.993,0.0812146,21,4,w
19740,2022-10-09 18:45:00,Ligue_1,2022,Lens,Lille,Away,0,1,1.04543,2.37665,10,12,l
19753,2022-10-15 19:00:00,Ligue_1,2022,Lens,Montpellier,Home,1,0,2.31045,0.305429,17,8,w
19764,2022-10-22 19:00:00,Ligue_1,2022,Lens,Marseille,Away,1,0,0.612715,1.99963,12,13,w
19774,2022-10-28 19:00:00,Ligue_1,2022,Lens,Toulouse,Home,3,0,2.64413,0.845923,13,9,w
19779,2022-11-05 20:00:00,Ligue_1,2022,Lens,Angers,Away,2,1,2.17996,0.829243,12,6,w
19794,2022-11-12 16:00:00,Ligue_1,2022,Lens,Clermont Foot,Home,2,1,1.4242,0.213092,17,5,w
19802,2022-12-29 20:00:00,Ligue_1,2022,Lens,Nice,Away,0,0,1.17989,1.19572,10,9,d
19814,2023-01-01 19:45:00,Ligue_1,2022,Lens,Paris Saint Germain,Home,3,1,1.79816,1.97764,10,16,w
19825,2023-01-11 20:00:00,Ligue_1,2022,Lens,Strasbourg,Away,2,2,1.5001,1.15467,15,9,d
19834,2023-01-14 16:00:00,Ligue_1,2022,Lens,Auxerre,Home,1,0,1.69501,0.171617,10,6,w
19847,2023-01-28 16:00:00,Ligue_1,2022,Lens,Troyes,Away,1,1,2.43445,0.937263,21,6,d
19854,2023-02-01 20:00:00,Ligue_1,2022,Lens,Nice,Home,0,1,0.396756,2.16495,9,14,l
19865,2023-02-05 16:05:00,Ligue_1,2022,Lens,Brest,Away,1,1,2.26474,2.17044,20,16,d
19875,2023-02-12 19:45:00,Ligue_1,2022,Lens,Lyon,Away,1,2,1.30823,1.52893,14,11,l
19882,2023-02-19 16:05:00,Ligue_1,2022,Lens,Nantes,Home,3,1,3.13027,0.236483,19,7,w
19895,2023-02-25 20:00:00,Ligue_1,2022,Lens,Montpellier,Away,1,1,1.53537,0.645251,18,8,d
19902,2023-03-04 16:00:00,Ligue_1,2022,Lens,Lille,Home,1,1,0.616556,1.90081,9,12,d
19912,2023-03-12 12:00:00,Ligue_1,2022,Lens,Clermont Foot,Away,4,0,2.00502,1.86085,13,9,w
19923,2023-03-18 20:00:00,Ligue_1,2022,Lens,Angers,Home,3,0,1.64899,0.589326,12,3,w
19937,2023-04-01 19:00:00,Ligue_1,2022,Lens,Rennes,Away,1,0,1.4486,1.21006,12,10,w
19945,2023-04-07 19:00:00,Ligue_1,2022,Lens,Strasbourg,Home,2,1,1.31665,0.580047,13,13,w
19953,2023-04-15 19:00:00,Ligue_1,2022,Lens,Paris Saint Germain,Away,1,3,1.43462,1.39403,14,15,l
19966,2023-04-22 19:00:00,Ligue_1,2022,Lens,Monaco,Home,3,0,3.52672,1.53352,21,11,w
19976,2023-05-02 19:00:00,Ligue_1,2022,Lens,Toulouse,Away,1,0,1.35975,0.396677,11,8,w
19985,2023-05-06 19:00:00,Ligue_1,2022,Lens,Marseille,Home,2,1,1.33558,1.27465,9,13,w
19993,2023-05-12 19:00:00,Ligue_1,2022,Lens,Reims,Home,2,1,1.35466,1.80834,8,17,w
20000,2023-05-21 15:05:00,Ligue_1,2022,Lens,Lorient,Away,3,1,2.30872,1.37416,15,13,w
20014,2023-05-27 19:00:00,Ligue_1,2022,Lens,Ajaccio,Home,3,0,2.29667,0.18809,12,6,w
20019,2023-06-03 17:00:00,Ligue_1,2022,Lens,Auxerre,Away,3,1,3.19981,2.03416,15,17,w
