match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
19344,2022-08-06 13:30:00,Bundesliga,2022,Hoffenheim,Borussia M.Gladbach,Away,1,3,0.119138,2.07456,2,18,l
19355,2022-08-13 13:30:00,Bundesliga,2022,Hoffenheim,Bochum,Home,3,2,2.3761,1.47438,23,11,w
19365,2022-08-20 13:30:00,Bundesliga,2022,Hoffenheim,Bayer Leverkusen,Away,3,0,1.30099,1.10143,10,14,w
19372,2022-08-27 13:30:00,Bundesliga,2022,Hoffenheim,Augsburg,Home,1,0,2.00234,0.458737,21,11,w
19378,2022-09-02 18:30:00,Bundesliga,2022,Hoffenheim,Borussia Dortmund,Away,0,1,0.360446,2.521,7,15,l
19390,2022-09-10 13:30:00,Bundesliga,2022,Hoffenheim,Mainz 05,Home,4,1,4.64891,1.08619,21,9,w
19404,2022-09-18 17:30:00,Bundesliga,2022,Hoffenheim,Freiburg,Home,0,0,0.74318,0.6761,10,14,d
19411,2022-10-02 13:30:00,Bundesliga,2022,Hoffenheim,Hertha Berlin,Away,1,1,1.60101,0.958712,16,14,d
19417,2022-10-07 18:30:00,Bundesliga,2022,Hoffenheim,Werder Bremen,Home,1,2,1.30088,1.43801,17,8,l
19430,2022-10-14 18:30:00,Bundesliga,2022,Hoffenheim,Schalke 04,Away,3,0,3.51699,0.697562,17,15,w
19436,2022-10-22 13:30:00,Bundesliga,2022,Hoffenheim,Bayern Munich,Home,0,2,0.766181,3.12799,7,21,l
19444,2022-10-30 18:30:00,Bundesliga,2022,Hoffenheim,FC Cologne,Away,1,1,0.778986,0.979672,5,11,d
19452,2022-11-05 14:30:00,Bundesliga,2022,Hoffenheim,RasenBallsport Leipzig,Home,1,3,1.16126,1.66347,11,17,l
19463,2022-11-09 19:30:00,Bundesliga,2022,Hoffenheim,Eintracht Frankfurt,Away,2,4,1.52829,3.78193,12,14,l
19471,2022-11-12 14:30:00,Bundesliga,2022,Hoffenheim,Wolfsburg,Home,1,2,1.42352,0.94899,23,6,l
19479,2023-01-21 14:30:00,Bundesliga,2022,Hoffenheim,Union Berlin,Away,1,3,0.966541,2.48055,12,22,l
19490,2023-01-24 19:30:00,Bundesliga,2022,Hoffenheim,VfB Stuttgart,Home,2,2,1.82139,0.658333,14,8,d
19500,2023-01-28 14:30:00,Bundesliga,2022,Hoffenheim,Borussia M.Gladbach,Home,1,4,1.96043,1.79941,15,9,l
19510,2023-02-04 14:30:00,Bundesliga,2022,Hoffenheim,Bochum,Away,2,5,0.82308,2.74719,9,16,l
19518,2023-02-11 14:30:00,Bundesliga,2022,Hoffenheim,Bayer Leverkusen,Home,1,3,0.781599,1.47655,11,12,l
19529,2023-02-17 19:30:00,Bundesliga,2022,Hoffenheim,Augsburg,Away,0,1,0.446218,1.48158,8,13,l
19536,2023-02-25 14:30:00,Bundesliga,2022,Hoffenheim,Borussia Dortmund,Home,0,1,0.873677,2.75881,11,24,l
19543,2023-03-04 14:30:00,Bundesliga,2022,Hoffenheim,Mainz 05,Away,0,1,0.616344,1.03595,15,16,l
19551,2023-03-12 14:30:00,Bundesliga,2022,Hoffenheim,Freiburg,Away,1,2,1.16149,0.452025,12,9,l
19562,2023-03-18 14:30:00,Bundesliga,2022,Hoffenheim,Hertha Berlin,Home,3,1,2.61296,0.807728,14,12,w
19573,2023-04-02 15:30:00,Bundesliga,2022,Hoffenheim,Werder Bremen,Away,2,1,1.63673,0.67338,8,12,w
19580,2023-04-09 17:30:00,Bundesliga,2022,Hoffenheim,Schalke 04,Home,2,0,2.17705,0.561062,15,12,w
19585,2023-04-15 13:30:00,Bundesliga,2022,Hoffenheim,Bayern Munich,Away,1,1,0.27365,1.88997,4,21,d
19598,2023-04-22 13:30:00,Bundesliga,2022,Hoffenheim,FC Cologne,Home,1,3,0.776652,2.07085,12,13,l
19604,2023-04-29 13:30:00,Bundesliga,2022,Hoffenheim,RasenBallsport Leipzig,Away,0,1,0.217156,1.70758,4,15,l
19616,2023-05-06 13:30:00,Bundesliga,2022,Hoffenheim,Eintracht Frankfurt,Home,3,1,2.13012,2.41375,8,19,w
19627,2023-05-13 13:30:00,Bundesliga,2022,Hoffenheim,Wolfsburg,Away,1,2,0.758147,0.971216,10,10,l
19634,2023-05-20 13:30:00,Bundesliga,2022,Hoffenheim,Union Berlin,Home,4,2,2.49016,1.67535,10,18,w
19647,2023-05-27 13:30:00,Bundesliga,2022,Hoffenheim,VfB Stuttgart,Away,1,1,1.16078,2.19198,8,23,d
