match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
19342,2022-08-05 18:30:00,Bundesliga,2022,Eintracht_Frankfurt,Bayern Munich,Home,1,6,0.756176,4.56023,8,23,l
19356,2022-08-13 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Hertha Berlin,Away,1,1,1.20421,2.06497,11,12,d
19367,2022-08-21 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,FC Cologne,Home,1,1,0.54009,0.236472,9,5,d
19377,2022-08-28 15:30:00,Bundesliga,2022,Eintracht_Frankfurt,Werder Bremen,Away,4,3,1.87305,1.88918,10,10,w
19384,2022-09-03 16:30:00,Bundesliga,2022,Eintracht_Frankfurt,RasenBallsport Leipzig,Home,4,0,3.62625,0.220403,14,4,w
19391,2022-09-10 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Wolfsburg,Home,0,1,0.453438,0.969737,10,7,l
19400,2022-09-17 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,VfB Stuttgart,Away,3,1,1.49027,0.773751,13,15,w
19409,2022-10-01 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Union Berlin,Home,2,0,1.18241,0.767128,13,16,w
19419,2022-10-08 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Bochum,Away,0,3,0.78428,0.649959,13,11,l
19427,2022-10-15 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Bayer Leverkusen,Home,5,1,4.35761,0.503272,19,5,w
19437,2022-10-22 16:30:00,Bundesliga,2022,Eintracht_Frankfurt,Borussia M.Gladbach,Away,3,1,1.80175,1.36544,15,7,w
19445,2022-10-29 16:30:00,Bundesliga,2022,Eintracht_Frankfurt,Borussia Dortmund,Home,1,2,1.71027,0.730506,20,7,l
19454,2022-11-05 14:30:00,Bundesliga,2022,Eintracht_Frankfurt,Augsburg,Away,2,1,1.31556,1.07354,12,10,w
19463,2022-11-09 19:30:00,Bundesliga,2022,Eintracht_Frankfurt,Hoffenheim,Home,4,2,3.78193,1.52829,14,12,w
19470,2022-11-13 14:30:00,Bundesliga,2022,Eintracht_Frankfurt,Mainz 05,Away,1,1,1.39797,1.78634,10,18,d
19482,2023-01-21 14:30:00,Bundesliga,2022,Eintracht_Frankfurt,Schalke 04,Home,3,0,1.68109,2.37825,12,19,w
19488,2023-01-25 19:30:00,Bundesliga,2022,Eintracht_Frankfurt,Freiburg,Away,1,1,0.261869,1.78609,4,13,d
19495,2023-01-28 17:30:00,Bundesliga,2022,Eintracht_Frankfurt,Bayern Munich,Away,1,1,0.882875,1.38005,8,14,d
19508,2023-02-04 14:30:00,Bundesliga,2022,Eintracht_Frankfurt,Hertha Berlin,Home,3,0,2.00234,0.93959,10,15,w
19516,2023-02-12 16:30:00,Bundesliga,2022,Eintracht_Frankfurt,FC Cologne,Away,0,3,0.368809,1.72186,6,8,l
19526,2023-02-18 17:30:00,Bundesliga,2022,Eintracht_Frankfurt,Werder Bremen,Home,2,0,2.08148,0.150794,11,4,w
19532,2023-02-25 14:30:00,Bundesliga,2022,Eintracht_Frankfurt,RasenBallsport Leipzig,Away,1,2,0.85563,1.89992,7,10,l
19545,2023-03-05 16:30:00,Bundesliga,2022,Eintracht_Frankfurt,Wolfsburg,Away,2,2,1.18348,1.7728,10,12,d
19553,2023-03-11 14:30:00,Bundesliga,2022,Eintracht_Frankfurt,VfB Stuttgart,Home,1,1,0.525223,0.434277,10,10,d
19560,2023-03-19 14:30:00,Bundesliga,2022,Eintracht_Frankfurt,Union Berlin,Away,0,2,2.20535,1.23036,19,14,l
19570,2023-03-31 19:30:00,Bundesliga,2022,Eintracht_Frankfurt,Bochum,Home,1,1,3.09855,1.15016,20,7,d
19577,2023-04-08 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Bayer Leverkusen,Away,1,3,0.7609,2.35055,9,14,l
19589,2023-04-15 16:30:00,Bundesliga,2022,Eintracht_Frankfurt,Borussia M.Gladbach,Home,1,1,2.17369,0.640098,16,4,d
19594,2023-04-22 16:30:00,Bundesliga,2022,Eintracht_Frankfurt,Borussia Dortmund,Away,0,4,0.452485,1.43834,9,14,l
19607,2023-04-29 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Augsburg,Home,1,1,0.526804,0.461266,7,11,d
19616,2023-05-06 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Hoffenheim,Away,1,3,2.41375,2.13012,19,8,l
19626,2023-05-13 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Mainz 05,Home,3,0,2.03828,0.944589,18,9,w
19637,2023-05-20 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Schalke 04,Away,2,2,1.36879,1.13388,6,11,d
19644,2023-05-27 13:30:00,Bundesliga,2022,Eintracht_Frankfurt,Freiburg,Home,2,1,2.04195,1.46472,15,14,w
