match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
18208,2022-08-06 16:30:00,EPL,2022,Chelsea,Everton,Away,1,0,1.92315,0.541983,15,8,w
18220,2022-08-14 15:30:00,EPL,2022,Chelsea,Tottenham,Home,2,2,1.83945,1.58708,16,10,d
18228,2022-08-21 13:00:00,EPL,2022,Chelsea,Leeds,Away,0,3,0.692492,2.20971,14,12,l
18235,2022-08-27 14:00:00,EPL,2022,Chelsea,Leicester,Home,2,1,1.74916,1.96023,7,17,w
18244,2022-08-30 18:45:00,EPL,2022,Chelsea,Southampton,Away,1,2,1.5047,1.44086,10,9,l
18260,2022-09-03 14:00:00,EPL,2022,Chelsea,West Ham,Home,2,1,0.707333,1.4196,8,6,w
18284,2022-10-01 14:00:00,EPL,2022,Chelsea,Crystal Palace,Away,2,1,1.25506,0.70987,13,7,w
18295,2022-10-08 14:00:00,EPL,2022,Chelsea,Wolverhampton Wanderers,Home,3,0,2.43092,0.748449,20,8,w
18302,2022-10-16 13:00:00,EPL,2022,Chelsea,Aston Villa,Away,2,0,1.23643,2.44542,8,18,w
18314,2022-10-19 18:30:00,EPL,2022,Chelsea,Brentford,Away,0,0,0.557405,1.45228,14,8,d
18323,2022-10-22 15:30:00,EPL,2022,Chelsea,Manchester United,Home,1,1,1.20238,0.730935,6,13,d
18335,2022-10-29 14:00:00,EPL,2022,Chelsea,Brighton,Away,1,4,1.07554,2.881,17,19,l
18343,2022-11-06 12:00:00,EPL,2022,Chelsea,Arsenal,Home,0,1,0.278815,2.37846,5,14,l
18357,2022-11-12 17:30:00,EPL,2022,Chelsea,Newcastle United,Away,0,1,0.359105,1.3601,5,10,l
18365,2022-12-27 17:30:00,EPL,2022,Chelsea,Bournemouth,Home,2,0,1.91378,0.44307,15,9,w
18378,2023-01-01 16:30:00,EPL,2022,Chelsea,Nottingham Forest,Away,1,1,1.37305,0.985219,7,12,d
18385,2023-01-05 20:00:00,EPL,2022,Chelsea,Manchester City,Home,0,1,0.493576,1.71972,8,12,l
18262,2023-01-12 19:00:00,EPL,2022,Chelsea,Fulham,Away,1,2,2.39911,0.711266,20,8,l
18395,2023-01-15 14:00:00,EPL,2022,Chelsea,Crystal Palace,Home,1,0,2.12987,0.837366,15,10,w
18408,2023-01-21 12:30:00,EPL,2022,Chelsea,Liverpool,Away,0,0,1.84467,1.30125,11,15,d
18415,2023-02-03 20:00:00,EPL,2022,Chelsea,Fulham,Home,0,0,1.41471,0.493341,11,10,d
18431,2023-02-11 12:30:00,EPL,2022,Chelsea,West Ham,Away,1,1,0.900465,1.07615,12,10,d
18435,2023-02-18 15:00:00,EPL,2022,Chelsea,Southampton,Home,0,1,1.61723,0.619532,17,8,l
18450,2023-02-26 13:30:00,EPL,2022,Chelsea,Tottenham,Away,0,2,0.262281,0.926313,10,8,l
18456,2023-03-04 15:00:00,EPL,2022,Chelsea,Leeds,Home,1,0,1.8678,0.633995,13,11,w
18467,2023-03-11 15:00:00,EPL,2022,Chelsea,Leicester,Away,3,1,1.49478,2.36139,12,17,w
18476,2023-03-18 17:30:00,EPL,2022,Chelsea,Everton,Home,2,2,1.90027,1.64675,20,12,d
18485,2023-04-01 16:30:00,EPL,2022,Chelsea,Aston Villa,Home,0,2,2.38024,0.765794,27,5,l
18281,2023-04-04 19:00:00,EPL,2022,Chelsea,Liverpool,Home,0,0,2.18903,0.202217,12,7,d
18501,2023-04-08 14:00:00,EPL,2022,Chelsea,Wolverhampton Wanderers,Away,0,1,0.815308,0.601153,13,9,l
18503,2023-04-15 14:00:00,EPL,2022,Chelsea,Brighton,Home,1,2,0.46331,2.52107,8,26,l
18529,2023-04-26 18:45:00,EPL,2022,Chelsea,Brentford,Home,0,2,1.21124,0.695344,16,7,l
18532,2023-05-02 19:00:00,EPL,2022,Chelsea,Arsenal,Away,1,3,0.785202,2.7832,7,16,l
18542,2023-05-06 14:00:00,EPL,2022,Chelsea,Bournemouth,Away,3,1,1.76852,1.21755,11,10,w
18555,2023-05-13 14:00:00,EPL,2022,Chelsea,Nottingham Forest,Home,2,2,0.999181,1.96797,14,11,d
18566,2023-05-21 15:00:00,EPL,2022,Chelsea,Manchester City,Away,0,1,1.15648,1.20557,13,15,l
18520,2023-05-25 19:00:00,EPL,2022,Chelsea,Manchester United,Away,1,4,1.68364,4.92231,13,18,l
18575,2023-05-28 15:30:00,EPL,2022,Chelsea,Newcastle United,Home,1,1,2.01924,1.51899,22,14,d
